"","car.id","car.type","startDatetime","startTimestamp","gate.name","duration","endTimestamp","endDatetime"
"919","20154626024603-797",1,"2015-08-26 15:18:00",1440627480,"C3",243960,1440871440,"2015-08-29 11:04:00"
"4767","20153426023405-923",2,"2015-08-26 15:33:00",1440628380,"C2",91200,1440719580,"2015-08-27 16:53:00"
"1678","20151326031310-457",1,"2015-08-26 15:42:00",1440628920,"C8",71040,1440699960,"2015-08-27 11:26:00"
"1721","20153426033412-312",3,"2015-08-26 15:44:00",1440629040,"C3",345600,1440974640,"2015-08-30 15:44:00"
"415","20155126025133-294",1,"2015-08-26 15:45:00",1440629100,"C4",252720,1440881820,"2015-08-29 13:57:00"
"4876","20151326031321-981",2,"2015-08-26 16:08:00",1440630480,"C8",196260,1440826740,"2015-08-28 22:39:00"
"73","20151026041051-922",1,"2015-08-26 16:47:00",1440632820,"C0",490680,1441123500,"2015-09-01 09:05:00"
"3744","20152726042751-686",1,"2015-08-26 16:49:00",1440632940,"C5",316320,1440949260,"2015-08-30 08:41:00"
"5473","20155326035314-70",1,"2015-08-26 16:58:00",1440633480,"C3",242760,1440876240,"2015-08-29 12:24:00"
"4711","20154826044849-501",1,"2015-08-26 17:13:00",1440634380,"C8",883140,1441517520,"2015-09-05 22:32:00"
"1365","20150326050302-149",2,"2015-08-26 17:19:00",1440634740,"C7",162120,1440796860,"2015-08-28 14:21:00"
"4000","20155926045943-896",2,"2015-08-26 17:22:00",1440634920,"C8",427560,1441062480,"2015-08-31 16:08:00"
"667","20154226054229-220",2,"2015-08-26 17:48:00",1440636480,"C2",519960,1441156440,"2015-09-01 18:14:00"
"2481","20153026053028-239",2,"2015-08-26 17:51:00",1440636660,"C8",165900,1440802560,"2015-08-28 15:56:00"
"3089","20153326053328-53",1,"2015-08-26 18:07:00",1440637620,"C4",89700,1440727320,"2015-08-27 19:02:00"
"4933","20155026055055-745",3,"2015-08-26 18:22:00",1440638520,"C3",350760,1440989280,"2015-08-30 19:48:00"
"5270","20150227060225-629",2,"2015-08-27 06:08:00",1440680880,"C4",123480,1440804360,"2015-08-28 16:26:00"
"1132","20153227063207-318",1,"2015-08-27 06:40:00",1440682800,"C8",359340,1441042140,"2015-08-31 10:29:00"
"6325","20150827060827-565",1,"2015-08-27 07:17:00",1440685020,"C2",571860,1441256880,"2015-09-02 22:08:00"
"3890","20150227070212-936",2,"2015-08-27 07:32:00",1440685920,"C3",287820,1440973740,"2015-08-30 15:29:00"
"1247","20153327063301-504",3,"2015-08-27 07:35:00",1440686100,"C3",139860,1440825960,"2015-08-28 22:26:00"
"1791","20155627075627-902",2,"2015-08-27 08:03:00",1440687780,"C8",217740,1440905520,"2015-08-29 20:32:00"
"98","20154027074029-955",1,"2015-08-27 08:38:00",1440689880,"C5",267780,1440957660,"2015-08-30 11:01:00"
"5287","20151727081727-53",2,"2015-08-27 08:55:00",1440690900,"C7",258840,1440949740,"2015-08-30 08:49:00"
"3700","20152327092353-670",3,"2015-08-27 09:40:00",1440693600,"C1",297900,1440991500,"2015-08-30 20:25:00"
"132","20155227095221-937",1,"2015-08-27 10:00:00",1440694800,"C4",198060,1440892860,"2015-08-29 17:01:00"
"5713","20150627100641-287",1,"2015-08-27 10:11:00",1440695460,"C2",96060,1440791520,"2015-08-28 12:52:00"
"4018","20155327095347-642",1,"2015-08-27 10:21:00",1440696060,"C5",75600,1440771660,"2015-08-28 07:21:00"
"6164","20150527100509-549",2,"2015-08-27 10:23:00",1440696180,"C6",78900,1440775080,"2015-08-28 08:18:00"
"1676","20152527092517-772",1,"2015-08-27 10:25:00",1440696300,"C3",170520,1440866820,"2015-08-29 09:47:00"
"3424","20151127101117-321",2,"2015-08-27 10:38:00",1440697080,"C4",512460,1441209540,"2015-09-02 08:59:00"
"4030","20152527102521-92",2,"2015-08-27 10:39:00",1440697140,"C0",850860,1441548000,"2015-09-06 07:00:00"
"1224","20152027102031-111",2,"2015-08-27 10:46:00",1440697560,"C4",120540,1440818100,"2015-08-28 20:15:00"
"5927","20152827102844-258",1,"2015-08-27 10:57:00",1440698220,"C8",425520,1441123740,"2015-09-01 09:09:00"
"1519","20150027100028-509",1,"2015-08-27 11:00:00",1440698400,"C3",520620,1441219020,"2015-09-02 11:37:00"
"5901","20150227100257-879",2,"2015-08-27 11:02:00",1440698520,"C2",847500,1441546020,"2015-09-06 06:27:00"
"88","20155627105645-424",3,"2015-08-27 11:17:00",1440699420,"C5",84660,1440784080,"2015-08-28 10:48:00"
"203","20153127113132-635",1,"2015-08-27 11:57:00",1440701820,"C8",411300,1441113120,"2015-09-01 06:12:00"
"2325","20150627110636-691",2,"2015-08-27 12:00:00",1440702000,"C5",412440,1441114440,"2015-09-01 06:34:00"
"5921","20153727113719-945",3,"2015-08-27 12:10:00",1440702600,"C8",425760,1441128360,"2015-09-01 10:26:00"
"5531","20150827120843-66",1,"2015-08-27 12:37:00",1440704220,"C4",105060,1440809280,"2015-08-28 17:48:00"
"5997","20151927121927-686",3,"2015-08-27 12:50:00",1440705000,"C4",249300,1440954300,"2015-08-30 10:05:00"
"2970","20151027121055-218",2,"2015-08-27 13:04:00",1440705840,"C3",256920,1440962760,"2015-08-30 12:26:00"
"586","20154227124221-606",1,"2015-08-27 13:05:00",1440705900,"C8",150540,1440856440,"2015-08-29 06:54:00"
"3457","20150127010131-864",3,"2015-08-27 13:53:00",1440708780,"C4",374820,1441083600,"2015-08-31 22:00:00"
"1527","20155627015611-22",1,"2015-08-27 14:24:00",1440710640,"C5",153540,1440864180,"2015-08-29 09:03:00"
"1639","20155727015757-542",1,"2015-08-27 14:31:00",1440711060,"C2",355200,1441066260,"2015-08-31 17:11:00"
"365","20153227023219-8",2,"2015-08-27 15:00:00",1440712800,"C8",504120,1441216920,"2015-09-02 11:02:00"
"2382","20152827022858-442",2,"2015-08-27 15:02:00",1440712920,"C2",169020,1440881940,"2015-08-29 13:59:00"
"5041","20155027025003-704",1,"2015-08-27 15:12:00",1440713520,"C8",175860,1440889380,"2015-08-29 16:03:00"
"5764","20152827022817-16",1,"2015-08-27 15:26:00",1440714360,"C8",613980,1441328340,"2015-09-03 17:59:00"
"364","20150127030133-376",1,"2015-08-27 15:31:00",1440714660,"C8",241980,1440956640,"2015-08-30 10:44:00"
"2538","20152527022531-64",2,"2015-08-27 15:39:00",1440715140,"C2",73620,1440788760,"2015-08-28 12:06:00"
"809","20154027024014-523",1,"2015-08-27 15:42:00",1440715320,"C4",244380,1440959700,"2015-08-30 11:35:00"
"950","20152627032636-64",3,"2015-08-27 16:34:00",1440718440,"C2",430260,1441148700,"2015-09-01 16:05:00"
"15","20154727034733-671",2,"2015-08-27 16:39:00",1440718740,"C5",89400,1440808140,"2015-08-28 17:29:00"
"4449","20152027042059-327",1,"2015-08-27 16:43:00",1440718980,"C7",179340,1440898320,"2015-08-29 18:32:00"
"3984","20152427042457-76",1,"2015-08-27 16:53:00",1440719580,"C4",189900,1440909480,"2015-08-29 21:38:00"
"3040","20150227050213-13",1,"2015-08-27 17:23:00",1440721380,"C7",73020,1440794400,"2015-08-28 13:40:00"
"4225","20155727045735-743",3,"2015-08-27 17:29:00",1440721740,"C4",97800,1440819540,"2015-08-28 20:39:00"
"4124","20151127051117-574",1,"2015-08-27 17:44:00",1440722640,"C6",1279620,1442002260,"2015-09-11 13:11:00"
"4523","20155727045729-105",2,"2015-08-27 17:55:00",1440723300,"C8",529860,1441253160,"2015-09-02 21:06:00"
"5821","20155427045428-734",1,"2015-08-27 17:57:00",1440723420,"C5",308580,1441032000,"2015-08-31 07:40:00"
"730","20154727044758-903",2,"2015-08-27 18:03:00",1440723780,"C2",149820,1440873600,"2015-08-29 11:40:00"
"2368","20155427055429-500",1,"2015-08-27 18:11:00",1440724260,"C7",84840,1440809100,"2015-08-28 17:45:00"
"3742","20150028060003-741",1,"2015-08-28 06:16:00",1440767760,"C0",350280,1441118040,"2015-09-01 07:34:00"
"5065","20151428061408-195",2,"2015-08-28 06:29:00",1440768540,"C0",348300,1441116840,"2015-09-01 07:14:00"
"4205","20150628060613-79",1,"2015-08-28 07:15:00",1440771300,"C0",515760,1441287060,"2015-09-03 06:31:00"
"753","20153128063125-623",1,"2015-08-28 07:16:00",1440771360,"C8",523680,1441295040,"2015-09-03 08:44:00"
"4241","20152028072051-354",2,"2015-08-28 07:27:00",1440772020,"C8",697680,1441469700,"2015-09-05 09:15:00"
"4529","20153128063145-895",2,"2015-08-28 07:29:00",1440772140,"C5",311760,1441083900,"2015-08-31 22:05:00"
"6456","20155028065044-583",2,"2015-08-28 08:00:00",1440774000,"C2",130020,1440904020,"2015-08-29 20:07:00"
"2000","20153728073721-430",1,"2015-08-28 08:08:00",1440774480,"C3",277200,1441051680,"2015-08-31 13:08:00"
"3635","20151528071513-888",1,"2015-08-28 08:13:00",1440774780,"C8",340140,1441114920,"2015-09-01 06:42:00"
"2932","20154928074942-377",1,"2015-08-28 08:14:00",1440774840,"C5",197520,1440972360,"2015-08-30 15:06:00"
"3444","20155628075607-90",1,"2015-08-28 08:38:00",1440776280,"C0",349440,1441125720,"2015-09-01 09:42:00"
"563","20150728080743-392",1,"2015-08-28 08:41:00",1440776460,"C0",84960,1440861420,"2015-08-29 08:17:00"
"5780","20152328082316-929",1,"2015-08-28 08:45:00",1440776700,"C5",136260,1440912960,"2015-08-29 22:36:00"
"4590","20153428083457-4",1,"2015-08-28 09:28:00",1440779280,"C8",1232280,1442011560,"2015-09-11 15:46:00"
"3232","20152128092124-904",3,"2015-08-28 09:41:00",1440780060,"C1",291600,1441071660,"2015-08-31 18:41:00"
"4490","20151128091137-757",1,"2015-08-28 09:41:00",1440780060,"C0",386940,1441167000,"2015-09-01 21:10:00"
"284","20150328090330-172",1,"2015-08-28 10:14:00",1440782040,"C3",164640,1440946680,"2015-08-30 07:58:00"
"5188","20154828094837-453",2,"2015-08-28 10:15:00",1440782100,"C4",297660,1441079760,"2015-08-31 20:56:00"
"5564","20153228093241-330",2,"2015-08-28 10:25:00",1440782700,"C7",340680,1441123380,"2015-09-01 09:03:00"
"6541","20153828103812-353",1,"2015-08-28 11:16:00",1440785760,"C2",104400,1440890160,"2015-08-29 16:16:00"
"1504","20152128102128-573",3,"2015-08-28 11:18:00",1440785880,"C6",81000,1440866880,"2015-08-29 09:48:00"
"3798","20155328105351-17",2,"2015-08-28 11:21:00",1440786060,"C3",119880,1440905940,"2015-08-29 20:39:00"
"4558","20152228112223-26",1,"2015-08-28 11:45:00",1440787500,"C5",182880,1440970380,"2015-08-30 14:33:00"
"622","20155228105231-492",1,"2015-08-28 12:05:00",1440788700,"C2",203100,1440991800,"2015-08-30 20:30:00"
"4907","20150228110224-816",1,"2015-08-28 12:08:00",1440788880,"C4",159600,1440948480,"2015-08-30 08:28:00"
"5145","20151628111650-794",2,"2015-08-28 12:11:00",1440789060,"C4",419760,1441208820,"2015-09-02 08:47:00"
"1587","20154428114412-322",1,"2015-08-28 12:17:00",1440789420,"C2",376680,1441166100,"2015-09-01 20:55:00"
"3338","20153228113210-234",1,"2015-08-28 12:21:00",1440789660,"C7",160800,1440950460,"2015-08-30 09:01:00"
"4103","20151928121941-484",3,"2015-08-28 12:44:00",1440791040,"C5",708480,1441499520,"2015-09-05 17:32:00"
"130","20154928114954-255",1,"2015-08-28 12:56:00",1440791760,"C5",375660,1441167420,"2015-09-01 21:17:00"
"3260","20152128122117-954",2,"2015-08-28 13:25:00",1440793500,"C5",321660,1441115160,"2015-09-01 06:46:00"
"6534","20152928122912-286",2,"2015-08-28 13:25:00",1440793500,"C5",158640,1440952140,"2015-08-30 09:29:00"
"1397","20150628010656-511",3,"2015-08-28 14:01:00",1440795660,"C5",59040,1440854700,"2015-08-29 06:25:00"
"2379","20154828014849-145",1,"2015-08-28 14:09:00",1440796140,"C5",432000,1441228140,"2015-09-02 14:09:00"
"3476","20152228012256-73",1,"2015-08-28 14:20:00",1440796800,"C6",99540,1440896340,"2015-08-29 17:59:00"
"2289","20155128015133-316",1,"2015-08-28 14:55:00",1440798900,"C6",410580,1441209480,"2015-09-02 08:58:00"
"695","20153228023246-901",2,"2015-08-28 15:04:00",1440799440,"C3",190740,1440990180,"2015-08-30 20:03:00"
"5586","20153828023832-687",3,"2015-08-28 15:04:00",1440799440,"C8",540120,1441339560,"2015-09-03 21:06:00"
"4035","20154728024720-591",3,"2015-08-28 15:12:00",1440799920,"C3",267600,1441067520,"2015-08-31 17:32:00"
"3611","20151228021221-216",1,"2015-08-28 15:20:00",1440800400,"C0",226440,1441026840,"2015-08-31 06:14:00"
"1392","20155428025436-507",2,"2015-08-28 15:46:00",1440801960,"C5",94140,1440896100,"2015-08-29 17:55:00"
"5255","20152028032005-469",2,"2015-08-28 15:46:00",1440801960,"C4",181140,1440983100,"2015-08-30 18:05:00"
"4612","20154519024544-322",2,"2015-08-28 15:51:00",1440802260,"C4",200940,1441003200,"2015-08-30 23:40:00"
"1426","20150428030425-959",2,"2015-08-28 15:56:00",1440802560,"C5",158520,1440961080,"2015-08-30 11:58:00"
"2048","20150028030051-590",3,"2015-08-28 16:03:00",1440802980,"C5",445500,1441248480,"2015-09-02 19:48:00"
"843","20150728030708-412",1,"2015-08-28 16:19:00",1440803940,"C2",342240,1441146180,"2015-09-01 15:23:00"
"6068","20153228033219-364",2,"2015-08-28 16:20:00",1440804000,"C7",105900,1440909900,"2015-08-29 21:45:00"
"1206","20151728041704-292",1,"2015-08-28 16:35:00",1440804900,"C0",107400,1440912300,"2015-08-29 22:25:00"
"3449","20153328033312-600",3,"2015-08-28 16:35:00",1440804900,"C5",943740,1441748640,"2015-09-08 14:44:00"
"3572","20154228044234-553",2,"2015-08-28 17:05:00",1440806700,"C5",782820,1441589520,"2015-09-06 18:32:00"
"3759","20152128042140-763",3,"2015-08-28 17:20:00",1440807600,"C4",137460,1440945060,"2015-08-30 07:31:00"
"5133","20151728051728-164",2,"2015-08-28 17:43:00",1440808980,"C5",347940,1441156920,"2015-09-01 18:22:00"
"3682","20154928054922-765",1,"2015-08-28 18:17:00",1440811020,"C4",148860,1440959880,"2015-08-30 11:38:00"
"1796","20155328055322-628",1,"2015-08-28 18:46:00",1440812760,"C5",223980,1441036740,"2015-08-31 08:59:00"
"5414","20152229062214-724",1,"2015-08-29 06:27:00",1440854820,"C2",435240,1441290060,"2015-09-03 07:21:00"
"6143","20153129063108-867",2,"2015-08-29 06:36:00",1440855360,"C2",1322220,1442177580,"2015-09-13 13:53:00"
"6251","20153529063501-322",2,"2015-08-29 06:43:00",1440855780,"C4",215520,1441071300,"2015-08-31 18:35:00"
"3553","20152229062233-1",1,"2015-08-29 07:11:00",1440857460,"C8",136920,1440994380,"2015-08-30 21:13:00"
"4409","20154229064247-967",1,"2015-08-29 07:13:00",1440857580,"C2",986280,1441843860,"2015-09-09 17:11:00"
"5190","20151829061839-838",1,"2015-08-29 07:13:00",1440857580,"C8",257400,1441114980,"2015-09-01 06:43:00"
"7","20150229070248-397",1,"2015-08-29 07:25:00",1440858300,"C4",269580,1441127880,"2015-09-01 10:18:00"
"5654","20155429065420-360",1,"2015-08-29 07:25:00",1440858300,"C5",348600,1441206900,"2015-09-02 08:15:00"
"6189","20154529064528-757",3,"2015-08-29 07:43:00",1440859380,"C7",263100,1441122480,"2015-09-01 08:48:00"
"2426","20153829073814-789",2,"2015-08-29 07:48:00",1440859680,"C3",303420,1441163100,"2015-09-01 20:05:00"
"5947","20151829071820-420",2,"2015-08-29 08:20:00",1440861600,"C4",375840,1441237440,"2015-09-02 16:44:00"
"2802","20152329072302-894",1,"2015-08-29 08:27:00",1440862020,"C8",1207200,1442069220,"2015-09-12 07:47:00"
"5508","20151929081907-753",2,"2015-08-29 08:42:00",1440862920,"C4",302520,1441165440,"2015-09-01 20:44:00"
"5063","20150829080825-567",2,"2015-08-29 09:04:00",1440864240,"C3",622440,1441486680,"2015-09-05 13:58:00"
"3499","20150929090940-494",1,"2015-08-29 09:34:00",1440866040,"C5",104220,1440970260,"2015-08-30 14:31:00"
"5459","20155029085047-891",3,"2015-08-29 09:41:00",1440866460,"C7",467160,1441333620,"2015-09-03 19:27:00"
"3936","20152229092222-160",2,"2015-08-29 09:49:00",1440866940,"C5",165660,1441032600,"2015-08-31 07:50:00"
"3545","20153129093103-446",1,"2015-08-29 10:04:00",1440867840,"C3",474000,1441341840,"2015-09-03 21:44:00"
"3662","20155929085958-172",2,"2015-08-29 10:09:00",1440868140,"C2",125100,1440993240,"2015-08-30 20:54:00"
"4029","20155529095519-855",2,"2015-08-29 10:12:00",1440868320,"C7",199560,1441067880,"2015-08-31 17:38:00"
"4360","20152129102109-855",2,"2015-08-29 10:28:00",1440869280,"C8",113280,1440982560,"2015-08-30 17:56:00"
"4834","20151629101604-17",2,"2015-08-29 10:29:00",1440869340,"C7",372420,1441241760,"2015-09-02 17:56:00"
"758","20152129102151-57",1,"2015-08-29 10:33:00",1440869580,"C3",612960,1441482540,"2015-09-05 12:49:00"
"3924","20153629103642-718",2,"2015-08-29 10:58:00",1440871080,"C8",97260,1440968340,"2015-08-30 13:59:00"
"6341","20151629101611-370",1,"2015-08-29 11:26:00",1440872760,"C3",85500,1440958260,"2015-08-30 11:11:00"
"2333","20150129120100-835",1,"2015-08-29 12:08:00",1440875280,"C8",324660,1441199940,"2015-09-02 06:19:00"
"4959","20151029121032-170",1,"2015-08-29 12:33:00",1440876780,"C5",514920,1441391700,"2015-09-04 11:35:00"
"5574","20155729115754-235",2,"2015-08-29 12:53:00",1440877980,"C5",275520,1441153500,"2015-09-01 17:25:00"
"3867","20150529010519-318",2,"2015-08-29 13:20:00",1440879600,"C7",198180,1441077780,"2015-08-31 20:23:00"
"1096","20153329013347-72",2,"2015-08-29 13:53:00",1440881580,"C7",61080,1440942660,"2015-08-30 06:51:00"
"6550","20153229013212-110",1,"2015-08-29 13:55:00",1440881700,"C5",418800,1441300500,"2015-09-03 10:15:00"
"1706","20155129125114-867",1,"2015-08-29 13:56:00",1440881760,"C7",244860,1441126620,"2015-09-01 09:57:00"
"1729","20155029015020-507",1,"2015-08-29 13:57:00",1440881820,"C4",258180,1441140000,"2015-09-01 13:40:00"
"427","20152629012651-157",3,"2015-08-29 14:04:00",1440882240,"C7",1283160,1442165400,"2015-09-13 10:30:00"
"3663","20153829013850-412",1,"2015-08-29 14:10:00",1440882600,"C3",870660,1441753260,"2015-09-08 16:01:00"
"4390","20154529014544-620",1,"2015-08-29 14:17:00",1440883020,"C8",77700,1440960720,"2015-08-30 11:52:00"
"6256","20152129012109-280",1,"2015-08-29 14:29:00",1440883740,"C2",105960,1440989700,"2015-08-30 19:55:00"
"5400","20152429012447-906",1,"2015-08-29 14:31:00",1440883860,"C5",241980,1441125840,"2015-09-01 09:44:00"
"1614","20154529014510-493",2,"2015-08-29 14:38:00",1440884280,"C8",158580,1441042860,"2015-08-31 10:41:00"
"3376","20153829013810-820",1,"2015-08-29 14:42:00",1440884520,"C8",1207080,1442091600,"2015-09-12 14:00:00"
"5180","20152829022835-670",3,"2015-08-29 14:51:00",1440885060,"C4",315120,1441200180,"2015-09-02 06:23:00"
"5198","20152529022528-642",2,"2015-08-29 14:58:00",1440885480,"C5",111660,1440997140,"2015-08-30 21:59:00"
"3199","20152229022224-672",1,"2015-08-29 15:27:00",1440887220,"C3",340680,1441227900,"2015-09-02 14:05:00"
"4395","20153629023651-616",2,"2015-08-29 15:29:00",1440887340,"C5",144180,1441031520,"2015-08-31 07:32:00"
"2234","20154429034402-935",3,"2015-08-29 15:46:00",1440888360,"C6",103860,1440992220,"2015-08-30 20:37:00"
"5705","20151929031948-686",2,"2015-08-29 15:50:00",1440888600,"C8",710400,1441599000,"2015-09-06 21:10:00"
"3824","20153929033958-663",1,"2015-08-29 16:02:00",1440889320,"C8",504120,1441393440,"2015-09-04 12:04:00"
"3000","20150929030929-812",1,"2015-08-29 16:10:00",1440889800,"C2",196440,1441086240,"2015-08-31 22:44:00"
"4433","20154629034625-561",1,"2015-08-29 16:14:00",1440890040,"C5",89040,1440979080,"2015-08-30 16:58:00"
"1296","20155629035637-921",1,"2015-08-29 16:18:00",1440890280,"C6",72480,1440962760,"2015-08-30 12:26:00"
"3014","20153029033048-19",2,"2015-08-29 16:33:00",1440891180,"C5",51720,1440942900,"2015-08-30 06:55:00"
"5703","20153329043300-437",2,"2015-08-29 17:07:00",1440893220,"C4",439860,1441333080,"2015-09-03 19:18:00"
"5663","20154729044749-19",1,"2015-08-29 17:11:00",1440893460,"C5",322560,1441216020,"2015-09-02 10:47:00"
"2264","20152629042632-481",1,"2015-08-29 17:14:00",1440893640,"C6",622380,1441516020,"2015-09-05 22:07:00"
"1420","20155929045919-954",2,"2015-08-29 17:28:00",1440894480,"C3",1016580,1441911060,"2015-09-10 11:51:00"
"3195","20150429050401-796",2,"2015-08-29 17:38:00",1440895080,"C2",71820,1440966900,"2015-08-30 13:35:00"
"6532","20150829050830-287",3,"2015-08-29 17:56:00",1440896160,"C8",916260,1441812420,"2015-09-09 08:27:00"
"951","20151729051759-488",1,"2015-08-29 18:07:00",1440896820,"C8",330840,1441227660,"2015-09-02 14:01:00"
"6197","20152229052214-773",3,"2015-08-29 18:30:00",1440898200,"C8",520140,1441418340,"2015-09-04 18:59:00"
"1929","20152729052719-451",1,"2015-08-29 18:34:00",1440898440,"C4",419820,1441318260,"2015-09-03 15:11:00"
"4043","20153730063725-217",1,"2015-08-30 07:09:00",1440943740,"C7",430260,1441374000,"2015-09-04 06:40:00"
"2639","20154930064934-59",2,"2015-08-30 07:10:00",1440943800,"C8",882060,1441825860,"2015-09-09 12:11:00"
"5932","20155430065423-661",3,"2015-08-30 07:27:00",1440944820,"C2",277860,1441222680,"2015-09-02 12:38:00"
"2889","20150230070206-829",1,"2015-08-30 07:38:00",1440945480,"C7",373560,1441319040,"2015-09-03 15:24:00"
"5679","20153430063422-994",1,"2015-08-30 07:39:00",1440945540,"C3",126780,1441072320,"2015-08-31 18:52:00"
"3418","20155430065457-569",1,"2015-08-30 07:49:00",1440946140,"C5",103320,1441049460,"2015-08-31 12:31:00"
"3770","20155030075008-549",2,"2015-08-30 08:11:00",1440947460,"C8",193380,1441140840,"2015-09-01 13:54:00"
"2705","20152230072211-448",3,"2015-08-30 08:12:00",1440947520,"C4",805020,1441752540,"2015-09-08 15:49:00"
"6318","20154730074747-926",1,"2015-08-30 08:20:00",1440948000,"C3",311940,1441259940,"2015-09-02 22:59:00"
"3918","20155530075533-622",2,"2015-08-30 08:24:00",1440948240,"C8",372420,1441320660,"2015-09-03 15:51:00"
"1109","20151730081700-38",2,"2015-08-30 08:27:00",1440948420,"C3",270960,1441219380,"2015-09-02 11:43:00"
"650","20150930080915-526",1,"2015-08-30 08:36:00",1440948960,"C4",355440,1441304400,"2015-09-03 11:20:00"
"5390","20155230075218-899",3,"2015-08-30 08:52:00",1440949920,"C5",134880,1441084800,"2015-08-31 22:20:00"
"1349","20152130082153-677",1,"2015-08-30 09:08:00",1440950880,"C6",167880,1441118760,"2015-09-01 07:46:00"
"5278","20152030082047-827",2,"2015-08-30 09:12:00",1440951120,"C4",170460,1441121580,"2015-09-01 08:33:00"
"5981","20154430084401-298",1,"2015-08-30 09:17:00",1440951420,"C4",533100,1441484520,"2015-09-05 13:22:00"
"6509","20151230091228-162",1,"2015-08-30 09:18:00",1440951480,"C8",95340,1441046820,"2015-08-31 11:47:00"
"4112","20150630080609-634",1,"2015-08-30 09:21:00",1440951660,"C2",444540,1441396200,"2015-09-04 12:50:00"
"171","20154930084931-614",1,"2015-08-30 09:30:00",1440952200,"C0",73800,1441026000,"2015-08-31 06:00:00"
"5878","20150730090701-127",3,"2015-08-30 09:33:00",1440952380,"C5",455280,1441407660,"2015-09-04 16:01:00"
"597","20150330090357-596",2,"2015-08-30 09:41:00",1440952860,"C7",89580,1441042440,"2015-08-31 10:34:00"
"3125","20152630092647-226",1,"2015-08-30 09:48:00",1440953280,"C7",105840,1441059120,"2015-08-31 15:12:00"
"4326","20150230100245-923",2,"2015-08-30 10:21:00",1440955260,"C6",183540,1441138800,"2015-09-01 13:20:00"
"1958","20152030102012-63",1,"2015-08-30 10:38:00",1440956280,"C0",195600,1441151880,"2015-09-01 16:58:00"
"2501","20154230094206-93",1,"2015-08-30 10:39:00",1440956340,"C5",372720,1441329060,"2015-09-03 18:11:00"
"221","20154930094911-931",1,"2015-08-30 10:44:00",1440956640,"C5",69420,1441026060,"2015-08-31 06:01:00"
"1158","20152930102944-762",1,"2015-08-30 10:54:00",1440957240,"C5",249900,1441207140,"2015-09-02 08:19:00"
"1727","20153930103903-13",1,"2015-08-30 10:57:00",1440957420,"C6",356700,1441314120,"2015-09-03 14:02:00"
"1267","20151030111021-959",1,"2015-08-30 11:17:00",1440958620,"C8",528300,1441486920,"2015-09-05 14:02:00"
"2529","20150630110633-414",1,"2015-08-30 11:41:00",1440960060,"C0",538080,1441498140,"2015-09-05 17:09:00"
"1909","20154730114701-335",3,"2015-08-30 11:49:00",1440960540,"C6",1296420,1442256960,"2015-09-14 11:56:00"
"2476","20155930115903-142",1,"2015-08-30 12:07:00",1440961620,"C4",190440,1441152060,"2015-09-01 17:01:00"
"5123","20150930110949-443",1,"2015-08-30 12:12:00",1440961920,"C0",350640,1441312560,"2015-09-03 13:36:00"
"3711","20150030120002-677",2,"2015-08-30 12:22:00",1440962520,"C5",113820,1441076340,"2015-08-31 19:59:00"
"4172","20151930121913-276",2,"2015-08-30 12:25:00",1440962700,"C2",1131480,1442094180,"2015-09-12 14:43:00"
"3720","20152830112817-503",2,"2015-08-30 12:31:00",1440963060,"C4",119820,1441082880,"2015-08-31 21:48:00"
"2534","20153930123905-665",1,"2015-08-30 12:41:00",1440963660,"C6",182340,1441146000,"2015-09-01 15:20:00"
"6497","20152330122319-139",3,"2015-08-30 12:53:00",1440964380,"C6",206700,1441171080,"2015-09-01 22:18:00"
"1281","20154630124612-292",1,"2015-08-30 13:16:00",1440965760,"C2",147960,1441113720,"2015-09-01 06:22:00"
"1932","20150530010559-140",2,"2015-08-30 13:23:00",1440966180,"C0",110040,1441076220,"2015-08-31 19:57:00"
"1347","20152130122123-358",2,"2015-08-30 13:31:00",1440966660,"C7",252720,1441219380,"2015-09-02 11:43:00"
"1961","20153430123444-403",1,"2015-08-30 13:35:00",1440966900,"C2",163500,1441130400,"2015-09-01 11:00:00"
"852","20150430020414-999",2,"2015-08-30 14:37:00",1440970620,"C4",371820,1441342440,"2015-09-03 21:54:00"
"6267","20155430015455-513",3,"2015-08-30 14:56:00",1440971760,"C5",937620,1441909380,"2015-09-10 11:23:00"
"5725","20155230025241-974",3,"2015-08-30 15:19:00",1440973140,"C5",321720,1441294860,"2015-09-03 08:41:00"
"1924","20155130025118-645",3,"2015-08-30 15:22:00",1440973320,"C8",321900,1441295220,"2015-09-03 08:47:00"
"6013","20154330024325-110",1,"2015-08-30 15:32:00",1440973920,"C6",414060,1441387980,"2015-09-04 10:33:00"
"3695","20154030024055-701",3,"2015-08-30 15:37:00",1440974220,"C6",148980,1441123200,"2015-09-01 09:00:00"
"5770","20153230033205-767",1,"2015-08-30 15:52:00",1440975120,"C5",152040,1441127160,"2015-09-01 10:06:00"
"1966","20155330035349-797",1,"2015-08-30 16:00:00",1440975600,"C2",90780,1441066380,"2015-08-31 17:13:00"
"5558","20152030042019-172",3,"2015-08-30 16:27:00",1440977220,"C4",157800,1441135020,"2015-09-01 12:17:00"
"1808","20150930040930-759",1,"2015-08-30 16:34:00",1440977640,"C5",314820,1441292460,"2015-09-03 08:01:00"
"277","20153230043217-141",2,"2015-08-30 16:55:00",1440978900,"C5",327540,1441306440,"2015-09-03 11:54:00"
